gene	product	Total_all	8h_all	10h_all	12h_all	14h_all	16h_all	18h_all	20h_all	Total_fimo	8h_fimo	10h_fimo	12h_fimo	14h_fimo	16h_fimo	18h_fimo	20h_fimo	Total_pred	8h_pred	10h_pred	12h_pred	14h_pred	16h_pred	18h_pred	20h_pred	Total_chip	8h_chip	10h_chip	12h_chip	14h_chip	16h_chip	18h_chip	20h_chip
"SVEN_0020"	"hypothetical protein"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_3845"	"hypothetical protein"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_1373"	"putative DHA2-subfamily multidrug transporter"	4	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	4	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_7428"	"hypothetical protein"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_5860"	"putative lipoprotein"	4	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	4	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_4222"	"hypothetical protein"	4	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	1	1	1
"SVEN_6022"	"Transcriptional regulator%2C ArsR family"	4	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	4	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_4332"	"putative transmembrane efflux protein"	4	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	4	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0
"SVEN_5595"	"hypothetical protein"	4	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	4	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_2991"	"hypothetical protein"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_0500"	"reductase"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_3210"	"DNA repair protein RadA"	4	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	1	0	1	1	0
"SVEN_5578"	"Malate synthase"	4	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	4	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_7267"	"putative integral membrane protein"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_5186"	"D-3-phosphoglycerate dehydrogenase"	4	0	0	0	2	0	1	1	1	0	0	0	1	0	0	0	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_4492"	"hypothetical protein"	4	0	0	0	3	1	0	0	1	0	0	0	1	0	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
"SVEN_0217"	"hypothetical protein"	4	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	4	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_0630"	"secreted protein"	4	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	4	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_2182"	"Tellurium resistance protein TerD"	4	0	0	0	2	0	1	1	1	0	0	0	1	0	0	0	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_4523"	"oligopeptide binding protein"	4	0	0	1	0	1	2	0	1	0	0	0	0	0	1	0	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_0811"	"putative ABC-transporter ATP-binding protein"	4	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	4	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_6182"	"putative transcriptional regulator"	4	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	0	1	0	0	1
"SVEN_3057"	"RNA polymerase principal sigma factor HrdD"	4	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	1	1	0	1
"SVEN_3331"	"putative secreted protein"	4	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	0	0	0	0	2
"SVEN_4265"	"NADH ubiquinone oxidoreductase chain A"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_6170"	"hypothetical protein"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_0538"	"hypothetical protein"	4	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	4	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_4771"	"putative peptidase"	4	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	4	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_6544"	"Transcriptional regulator%2C TetR family"	4	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	2	0	1	0	0	1	0	0
"SVEN_0265"	"magnesium or manganese-dependent protein phosphatase"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_7338"	"Transcriptional regulator%2C FUR family"	4	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	4	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_3745"	"hypothetical protein"	4	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	4	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0
"SVEN_5731"	"hypothetical protein"	4	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	1	1	0	0	1
"SVEN_2342"	"SSU ribosomal protein S20p"	4	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	2	0	1	1	0	0	0	0
"SVEN_1312"	"possible flavodoxin"	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_1162"	"putative RNA polymerase sigma factor"	4	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	4	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_6706"	"LSU ribosomal protein L28p"	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_0256"	"Integral membrane protein"	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_5514"	"putative peptidase"	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	1	1	1	0
"SVEN_6306"	"Ethylmalonyl-CoA mutase%2Cmethylsuccinyl-CoA-forming"	4	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_1212"	"Transcriptional regulator%2C LysR family"	4	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	4	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0
"SVEN_1407"	"Alanine dehydrogenase"	4	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	1	0	0	1	1
"SVEN_7115"	"putative endochitinase"	4	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	4	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0
"SVEN_5432"	"putative glutamate uptake system ATP-binding protein"	4	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	4	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_1535"	"Tellurium resistance protein TerD"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_7059"	"Siderophore biosynthesis non-ribosomal peptide synthetase modules @ Bacillibactin synthetase component F"	4	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	4	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_5794"	"hypothetical protein"	4	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	4	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_3778"	"putative transporter"	4	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	4	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_7401"	"hypothetical protein"	4	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0
"SVEN_3248"	"putative membrane protein"	4	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	4	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_6842"	"Periplasmic aromatic aldehyde oxidoreductase%2Ciron-sulfur subunit YagT"	4	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	4	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_4727"	"hypothetical protein"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_1826"	"possible alpha-ribazole-5-phosphate phosphatase"	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_3464"	"cold shock protein"	4	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	4	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_7112"	"methyltransferase"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_5571"	"hypothetical protein"	4	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	1	1	0	1
"SVEN_5113"	"putative lipoprotein"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_1987"	"hypothetical protein"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_0163"	"amidotransferase-related protein"	4	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	2	0	0	1	0	1	0	0
"SVEN_4979"	"Chitin binding protein"	4	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	4	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_3138"	"hypothetical protein"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_6519"	"hypothetical protein"	4	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	4	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_3608"	"3-hydroxybutyryl-CoA dehydrogenase precursor"	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_0836"	"Transcriptional regulator%2C TetR family"	4	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	4	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_4756"	"putative lipoprotein"	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	1	0	0	0	0	0	0	1
"SVEN_7232"	"hydrolase"	4	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	4	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_1593"	"hypothetical protein"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1
"SVEN_2983"	"hypothetical protein"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_2046"	"putative 3-ketoacyl-CoA thiolase or acetyl-CoA acetyltransferase"	4	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	4	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_3058"	"hypothetical protein"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1
"SVEN_6438"	"Cobalt-zinc-cadmium resistance protein CzcD"	4	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0
"SVEN_4226"	"hypothetical protein"	4	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	4	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_6564"	"hypothetical protein"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_0572"	"Chitinase"	4	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	4	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_4246"	"hypothetical protein"	4	0	0	1	0	1	2	0	1	0	0	0	0	0	1	0	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_1764"	"putative transcriptional regulatory protein"	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
"SVEN_0461"	"cold shock protein"	3	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	0	1
"SVEN_7405"	"hypothetical protein"	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
"SVEN_5303"	"SSU ribosomal protein S2p"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_5349"	"Membrane-associated zinc metalloprotease"	3	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_5512"	"zinc protease"	3	0	0	0	2	0	1	0	1	0	0	0	1	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
"SVEN_5219"	"hypothetical protein"	3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_3861"	"putative transcriptional regulator%2C MerR family"	3	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	1	0
"SVEN_7091"	"hypothetical protein"	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_2777"	"hypothetical protein SCE34.17"	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_4274"	"NADH-ubiquinone oxidoreductase chain J"	3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_1196"	"hypothetical protein"	3	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	1	0
"SVEN_0962"	"Glycine dehydrogenase"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_5856"	"hypothetical protein"	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_4585"	"Phosphomannomutase"	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
"SVEN_4490"	"Phosphoribosylglycinamide formyltransferase"	3	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
"SVEN_4649"	"PxORF73 peptide"	3	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	1
"SVEN_6026"	"hypothetical protein"	3	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_6225"	"regulatory protein%2C ArsR"	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	1
"SVEN_5682"	"putative IS6 family transposase"	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_3797"	"hypothetical protein"	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_0615"	"hypothetical protein"	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
"SVEN_0833"	"Urease alpha subunit"	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_5720"	"hypothetical protein"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_5472"	"putative secreted protein"	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_3436"	"hypothetical protein"	3	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	3	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
"SVEN_6216"	"amino acid adenylation domain"	3	0	1	0	2	0	0	0	1	0	0	0	1	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
"SVEN_2462"	"putative ABC transporter ATP-binding protein"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_4328"	"LSU ribosomal protein L33p"	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0
"SVEN_7104"	"hypothetical protein"	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_2180"	"Integral membrane protein"	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_3398"	"putative ABC transporter ATP-binding protein"	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_4864"	"Quaternary ammonium compound-resistance protein sugE"	3	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	1	0	0	0	0	0	1
"SVEN_4804"	"hypothetical protein"	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
"SVEN_2626"	"hypothetical protein"	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	1
"SVEN_2353"	"Leucyl-tRNA synthetase"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0
"SVEN_6590"	"Beta-glucosidase"	3	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1	0	1
"SVEN_0610"	"hypothetical protein"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0
"SVEN_5446"	"Permease of the drug or metabolite transporter (DMT) superfamily"	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_2729"	"hypothetical protein"	3	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
"SVEN_5031"	"putative membrane protein"	3	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0
"SVEN_4393"	"SSU ribosomal protein S8p"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0
"SVEN_2209"	"acyl carrier protein"	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
"SVEN_6700"	"hypothetical protein"	3	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	3	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0
"SVEN_6457"	"hypothetical protein"	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	1	0
"SVEN_6527"	"ATP-dependent Clp protease ATP-binding subunit ClpA"	3	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
"SVEN_7406"	"conserved repeat domain"	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
"SVEN_1083"	"Carbamoyl-phosphate synthase large chain"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_4711"	"hypothetical protein"	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_5828"	"Uncharacterized protein Q1 colocalized with Q"	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0
"SVEN_6303"	"Methylsuccinyl-CoA dehydrogenase%2C predicted by"	3	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	3	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0
"SVEN_4404"	"LSU ribosomal protein L36p"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_0770"	"hypothetical protein"	3	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_1812"	"Cytochrome c oxidase polypeptide I"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_4371"	"SSU ribosomal protein S12p"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0
"SVEN_4645"	"putative small membrane protein"	3	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_1435"	"putative ABC transporter ATP-binding protein"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_0881"	"putative integral membrane protein"	3	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
"SVEN_1657"	"Probable enoyl-CoA hydratase EchA20"	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_0459"	"NADPH-dependent glyceraldehyde-3-phosphate dehydrogenase"	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
"SVEN_0436"	"Isocitrate dehydrogenase"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_4040"	"hypothetical protein"	3	0	0	0	2	0	1	0	1	0	0	0	1	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
"SVEN_1185"	"3-hydroxybutyryl-CoA dehydrogenase %3B 3-hydroxyacyl-CoA dehydrogenase"	3	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_7296"	"putative integral membrane protein"	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0
"SVEN_4288"	"Aminopeptidase Y (Arg%2C Lys%2C Leu preference)"	3	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_4809"	"hypothetical protein"	3	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_2752"	"Ribosomal subunit interface protein"	3	0	0	0	2	0	0	1	1	0	0	0	1	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_4534"	"Succinate dehydrogenase cytochrome b-556 subunit"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_0306"	"Beta-lactamase (Cephalosporinase)"	3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_5146"	"Aminomethyltransferase (glycine cleavage system T protein)"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_0992"	"hypothetical protein"	3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_1411"	"Glucoamylase and related glycosyl hydrolases"	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_5086"	"putative sodium:dicarboxylate symporter"	3	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_1845"	"Pyruvate dehydrogenase E1 component"	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
"SVEN_6469"	"hypothetical protein SCF81.12"	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
"SVEN_6291"	"Glycine betaine transporter OpuD"	3	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_3451"	"hypothetical protein"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_2505"	"hypothetical protein"	3	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	3	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0
"SVEN_1730"	"putative DNA-binding protein"	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0
