gene tag	gene_old_tag	gene_start	gene_end	strand	product	closest_match	match_index	match_value	distance	affyLog_8h	affyLog_10h	affyLog_12h	affyLog_14h	affyLog_16h	affyLog_18h	affyLog_20h
SVEN_5641	SMD08490	6125441	6125881	+	hypothetical protein	0				0.021388989333332553	0.014820146000000811	0.0401919950000007	0.061729442333334106	0.08252609133333255	0.07581055333333442	-0.004666214666666946
SVEN_5642	SMD08492	6125878	6126297	+	hypothetical protein	0				0.12606729400000027	0.16430844466666628	0.03810314300000073	0.03682136500000066	-0.03900728800000053	-0.02192760899999957	-0.1370476260000002
SVEN_5643	SMD08493	6126298	6126693	+	hypothetical protein	0				0.02893180466666667	0.009040868333332952	0.08175976033333399	-0.0230802093333331	-0.04176009266666636	-0.025551699000000205	0.07579595133333328
SVEN_5644	SMD08494	6126726	6127571	+	hypothetical protein	0				0.04861963933333335	0.17678020900000035	0.12379826633333302	-0.022256435666665908	0.024863288666666428	0.07316427100000045	0.16864488333333227
SVEN_5645	SMD08495	6127568	6127993	+	hypothetical protein	0				0.09186376299999921	-0.07011261666666613	-0.02422072599999936	0.03434172600000007	-0.10758050000000008	0.08275234599999948	0.04487198266666681
SVEN_5646	SMD08497	6128064	6129338	+	hypothetical protein	0				0.017528627000000796	-0.005253521333333566	-0.12681615899999876	0.08573189599999953	-0.012953698333332042	0.019015043333333814	0.055614477499999815
SVEN_5647	SMD08498	6129335	6130840	+	carboxylase	0				0.18318789766666654	-0.0605325263333345	-0.008520691333333552	-0.0957901200000002	-0.016779662666665196	-0.010114389000000834	0.026311962833331926
SVEN_5648	SMD08499	6130837	6131715	+	hypothetical protein	1	167	10.6022	160	0.08829884700000079	0.11737044100000116	0.060020585333331766	-0.05760467399999847	-0.021802499999999725	0.17076035200000117	0.05474356116666623
SVEN_5649	SMD08501	6131729	6132562	+	hypothetical protein	0				0.002006554666666993	-0.02875041966666636	-0.02441233466666759	-0.04477743133333334	-9.352400000040006e-05	-0.0473891196666667	0.01939717333333313
SVEN_5650	SMD08502	6132619	6133596	+	hypothetical protein	0				0.32426706466666655	0.10461898166666739	-0.0034599793333338624	-0.07533017600000047	0.0023501626666675435	0.018545629999999313	0.0036745009999998857
SVEN_5651	SMD08503	6133936	6135645	-	ATP-dependent DNA helicase UvrD or PcrA	0				0.04548424333333223	0.20359879866666653	0.2077533986666671	-0.18056259033333433	-0.6612476999999997	0.5254813836666665	0.029033709833332644
SVEN_5652	SMD08504	6135635	6137473	-	hypothetical protein	0				-0.4061907213333331	0.3970957386666658	0.5204443096666669	-0.26305071233333344	-0.34748443433333165	0.5213580029999996	-0.3525934005
SVEN_5653	SMD08506	6137917	6138324	+	hypothetical protein	0				0.061258197999999986	-0.0653459449999998	0.07896746566666657	0.07457361833333209	-0.007752808666666944	0.03949430133333376	-0.033249204833333046
SVEN_5654	SMD08508	6138335	6138640	+	hypothetical protein	0				0.04154383666666561	-0.1854213860000007	0.09691157466666667	0.08277763133333327	-0.0681591226666658	0.13964194566666688	0.14450229833333328
SVEN_5655	SMD08510	6138714	6139391	+	hypothetical protein	0				0.13517261066666642	-0.0005772396666650081	0.06873595033333313	0.09681726500000121	0.13347396999999983	0.0007633736666665669	0.1144389006666664
SVEN_5656	SMD08511	6139733	6140428	-	secreted protein	0				0.16518632800000077	-0.24970274566666717	0.01132833600000005	-0.07610727566666675	-0.04803514299999989	-0.054496262666667405	0.00839284049999911
SVEN_5657	SMD08512	6140510	6140875	-	hypothetical protein	0				-0.05898022599999919	-0.3870597156666662	-0.14586494266666605	0.014468705666667248	0.2340079666666668	0.12229827099999913	-0.18130989416666576
SVEN_5658	SMD08513	6141012	6142721	-	hypothetical protein	0				0.06048399633333368	0.09931265266666678	-0.060114636333334026	-0.040421193666666966	0.10190713000000073	0.13452467666666745	-0.017213904000000113
SVEN_5659	SMD08514	6142726	6143364	-	hypothetical protein	0				0.25633741066666715	0.13869680433333365	0.12207132300000101	0.01604402933333393	-0.07659193966666766	-0.004873983666666248	-0.06834978033333261
SVEN_5660	SMD08515	6143633	6144790	-	hypothetical protein	0				0.06713470700000101	-0.044867084333333196	0.00036470399999988246	-0.0453441863333337	-0.005237390666666286	0.0006689086666664679	-0.05586629483333372
SVEN_5661	SMD08516	6144787	6145470	-	Transcription factor WhiB	0				-0.02939061799999987	0.08061132633333301	0.05448782533333407	-0.040546551333333625	0.031326344000000006	-0.043256845333334404	0.05119973933333366
SVEN_5662	SMD08517	6145589	6146341	-	IstB ATP-binding protein	0				-0.013063021666667396	0.040946295333333715	0.03145204733333351	0.026185573666666073	0.08956088900000037	0.003847636333333071	0.03912689949999937
SVEN_5663	SMD08518	6146338	6147486	-	Primosomal protein I	0				0.021812361333331864	0.12206638933333291	0.03008808066666724	0.0792459783333328	0.04194345333333338	0.09893183000000061	-0.004314585833333773
SVEN_5664	SMD08520	6148063	6148920	+	hypothetical protein	0				-0.3123338173333332	0.34197400066666717	0.8184512383333322	-0.1513780993333329	-0.1080894420000007	-0.2075760933333317	-0.41709984683333357
SVEN_5665	SMD08521	6148998	6149627	-	HAD-superfamily hydrolase subfamily IA%2C variant 3	0				-0.024550562333333303	0.10444642266666726	0.0518583596666673	-0.10664566399999931	-0.2357451399999997	-0.23872695433333302	0.19710090549999926
SVEN_5666	SMD08523	6149902	6151137	-	hypothetical protein	0				0.14045120833333335	0.06939337333333295	-0.03009192966666685	0.039776871333334185	0.02145708333333296	0.14445001233333343	0.09540711833333315
SVEN_5667	SMD08524	6151268	6151879	-	hypothetical protein	0				0.06536560566666694	0.11369846566666642	0.015000757333333503	0.03236236433333328	-0.05334601133333283	0.11787066066666796	0.18043224933333324
SVEN_5668	SMD08526	6152651	6153949	+	Na+ or H+ antiporter NhaD type	0				-0.06614910533333251	0.05235960966666653	-0.21535598466666617	-0.21902835399999976	-0.08976258200000053	0.3782966139999999	0.2520043396666667
SVEN_5669	SMD08527	6153971	6154252	+	hypothetical protein	0				0.14753717899999952	0.02216361099999986	0.05900661400000029	-0.023826867333333723	-0.2565925799999995	0.1331842563333332	0.3176239236666669
SVEN_5670	SMD08528	6154262	6155782	+	Na(+) or H(+) antiporter	0				0.07511242600000045	0.10047393133333316	0.04319467366666618	0.07409714333333373	0.033348743000001235	0.23061737866666565	0.10412781899999946
SVEN_5671	SMD08541.2	6155784	6156122	-	hypothetical protein	0				0.08372879700000091	0.027522139999999418	0.06297097633333237	-0.09358342633333194	-0.048264344999999764	-0.02241941599999908	0.04010905699999956
SVEN_5672	SMD08530	6156119	6157372	-	putative transmembrane transport protein	0				-0.0019836716666663534	0.16309807233333373	0.11653241933333369	0.038192930333333486	-0.06790358166666621	0.04539837200000019	0.0733282131666666
SVEN_5673	SMD08531	6157379	6157864	-	putative regulatory%2C ligand-binding protein	0				0.030552099666666166	-0.0142609303333332	0.11183828233333326	0.016597882666665953	-0.03298863600000068	0.1664938926666668	0.1190501536666666
SVEN_5674	SMD08532	6158094	6159080	+	two-component sensor histidine kinase	0				0.05605325000000061	-0.02094181533333206	0.10947702133333337	-0.21765497900000064	-0.7377980316666672	0.3051846530000004	0.29581087916666693
SVEN_5675	SMD08533	6159077	6159742	+	DNA-binding response regulator%2C LuxR family	0				0.175833167666668	-0.24825760033333033	-0.053668129333333425	-0.13706991699999982	-0.12208238733333054	-0.05295372733333181	0.4392201576666661
SVEN_5676	SMD08534	6159868	6160125	+	hypothetical protein	0				0.11760068133333323	-0.18616523533333318	0.017250617666666024	-0.13671523866666657	-0.3593933250000001	0.187361718	0.21009197733333274
SVEN_5677	SMD08534.2	6160122	6160334	+	hypothetical protein	0				0.03820403799999994	-0.11608914799999948	0.0061990326666663265	-0.08926214666666699	-0.1813502086666663	-0.03511630099999952	0.17698303700000118
SVEN_5678	SMD08536	6160491	6160925	-	MutT or nudix family protein	0				0.08460249100000006	0.09742752733333315	0.1744112539999989	0.023182581333334618	0.08434357366666578	0.14342848533333363	0.16593284616666626
SVEN_5679	SMD08536.2	6161089	6161262	+	hypothetical protein	0				0.2318300166666658	0.4170195813333333	0.10474137633333314	0.22024749299999957	0.3512729416666671	0.33414605100000117	0.5887632270000012
SVEN_5680	SMD08538	6161282	6161770	-	MutT or NUDIX family protein	0				0.16227185366666674	0.32835174366666653	0.13223018600000014	0.09024579100000008	0.2021609833333331	0.08965022666666655	0.24519645133333334
SVEN_5681	SMD08538.2	6161857	6162213	+	hypothetical protein	0				0.003375042333333411	0.044692040000000155	0.011080797000000864	0.22510946433333423	0.4094761769999993	0.5435239663333347	0.1579630199999995
SVEN_5682	SMD08541	6162249	6163637	-	putative IS6 family transposase	0				0.18158571499999976	0.1519183953333334	0.14070004966666705	-0.014502061666667565	0.08831888533333299	0.035289966999999756	0.06803440950000006
SVEN_5683	SMD08542	6164069	6165088	-	hypothetical protein	0				-0.04150461733333444	0.15802670166666655	-0.020900529333332862	-0.1243672826666673	0.0519492339999994	0.10462410033333303	-0.050704576166666904
SVEN_5684	SMD08544	6165202	6166011	-	N-acetyl-1-D-myo-inosityl-2-amino-2-deoxy-alpha-D-glucopyranoside deacetylase MshB	0				0.10804398733333453	-0.11451388799999851	-0.15942446499999985	0.02834686866666658	0.10577725000000004	0.15675271499999965	0.08626980799999995
SVEN_5685	SMD08545	6166037	6166903	-	hypothetical protein	0				-0.04139686633333284	0.028267273333333343	-0.03791264666666727	-0.07706715333333403	0.15340113733333283	0.1712946456666673	0.12157062950000075
SVEN_5686	SMD08546	6166900	6168930	-	MutT-family protein	0				0.15573164966666742	0.23714576600000026	-0.023423412000000532	-0.06499891000000169	0.21463488733333325	0.1670184233333334	0.07756300966666618
SVEN_5687	SMD08547	6168794	6170683	-	hypothetical protein	0				-0.02605551299999931	0.043459998666667055	-0.18674093599999964	0.08559008566666648	0.15473313566666658	0.15148736333333357	0.05851017733333297
SVEN_5688	SMD08549	6170680	6171516	-	Methyltransferase type 12	0				0.11385664933333306	0.03886221733333439	-0.03876731700000047	0.2232394753333331	0.150192084666668	0.19127110700000038	0.1947413358333332
SVEN_5689	SMD08551	6171513	6172046	-	Histidine triad (HIT) protein	0				0.6382008799999994	0.34278988700000124	-0.18174569766666693	0.3141350179999991	0.5940349753333329	0.4108637626666676	0.4935951190000001
SVEN_5690	SMD08552	6172087	6173400	-	Protein-L-isoaspartate O-methyltransferase 1	0				-0.16486860933333336	-0.28633528300000144	-0.40085041333333393	0.13037039700000008	0.38819026400000034	0.4340806223333331	0.11998895716666702
SVEN_5691	SMD08553	6173397	6174959	-	hypothetical protein	0				0.05479469433333328	-0.11491797766666778	-0.39441552233333255	0.26073642266666575	0.5623203350000008	0.633194146000001	0.3413599551666664
SVEN_5692	SMD08555	6175033	6177219	-	ABC transporter ATP-binding protein	0				-0.06321043133333326	-0.1585547673333334	-0.18905911333333414	0.16574917433333436	0.5500267016666669	0.08525919999999942	0.14079462749999916
SVEN_5693	SMD08556	6177542	6178885	-	hypothetical protein	0				0.0034496800000001215	0.04402258133333259	-0.04757275233333225	-0.03487766233333378	0.003958386000000758	-0.03544151166666687	0.021050210833333693
SVEN_5694	SMD08557	6178951	6179715	-	hydrolase	0				0.23117798466666795	0.12545199266666707	-0.04411654900000084	0.20456181133333473	0.02828786300000008	0.05383440933333361	-0.1018027556666663
SVEN_5695	SMD08558	6179712	6180545	-	DNA polymerase I	0				0.17822202366666673	0.2499961553333323	0.008033729666666822	0.18858681666666666	0.1668850933333319	0.4051017986666663	0.004460827000000833
SVEN_5696	SMD08559	6180542	6181921	-	glycosyl transferase	0				0.006781907333333059	-0.05892550899999982	-0.14892277099999873	0.13358680733333372	-0.04161535800000049	-0.10635212766666591	-0.07297078499999898
SVEN_5697	SMD08560	6181942	6182745	-	RNA-directed DNA polymerase	0				0.20714055466666625	0.0699852586666676	-0.27343568233333304	0.23613802199999956	0.07667142533333227	-0.09505827499999953	-0.02843692950000065
SVEN_5698	SMD08561.2	6182742	6183845	-	hypothetical protein	0										
SVEN_5699	SMD08561	6183842	6184330	-	putative signal transduction protein with Nacht domain	0				0.19688965166666694	0.1405110513333332	-0.0808462470000002	0.3617657293333334	0.26140305399999875	0.11074677866666782	0.37036330533333484
SVEN_5700	SMD08562	6184528	6185127	-	GTP cyclohydrolase I type 1	0				0.10263179199999861	0.08021179666666711	-0.34150117033333416	0.07294453133333345	0.06935778066666654	-0.0582278753333334	-0.030546339999999006
SVEN_5701	SMD08563	6185127	6185831	-	hypothetical protein	0				0.10979795066666753	0.16004866599999978	-0.30897701700000013	0.2829516449999989	0.10401005399999974	0.03071057133333266	0.11539758266666489
SVEN_5702	SMD08565	6185831	6186529	-	hypothetical protein	0				0.04668947933333367	-0.05369644300000065	-0.34495376066666683	0.050843327333335075	-0.057209678666666264	0.04258461499999999	-0.10432648000000011
SVEN_5703	SMD08567	6186582	6187151	-	hypothetical protein	0				0.25940602233333365	0.0227537050000004	-0.22193042866666524	0.33329198733333243	-0.04934049399999907	-0.02232832799999951	0.07492647133333374
SVEN_5704	SMD08567.2	6187148	6187534	-	hypothetical protein	0				0.10523513766666603	0.14883534833333467	-0.49890952699999946	0.1479390426666667	0.14224064633333366	-0.013187964333333468	-0.05686376749999944
SVEN_5705	SMD08569	6187587	6188303	-	Queuosine Biosynthesis QueE Radical SAM	0				0.03334003799999952	0.13595816300000063	-0.5328192540000005	0.5745769553333337	0.18230717566666588	0.04725598466666625	0.011124469999999498
SVEN_5706	SMD08571	6188300	6189004	-	Queuosine biosynthesis QueD%2C PTPS-I	0				0.02350299233333253	0.1261312943333328	-0.40503799133333374	0.2863378686666671	0.0800470313333328	0.12982104633333336	0.22393843733333352
SVEN_5707	SMD08572	6189001	6189711	-	Queuosine Biosynthesis QueC ATPase	0				0.3127028869999995	0.11653992433333382	-0.4539317003333343	0.3920681953333336	-0.09762937700000052	-0.06612307066666645	-0.05938444666666687
SVEN_5708	SMD08575	6189933	6191522	+	Twin-arginine translocation pathway signal	0				0.063905941999999	0.22619466933333232	-0.23682285199999953	0.059715310666666355	0.07535641300000062	0.20388263366666592	0.14984085516666656
SVEN_5709	SMD08576	6191567	6192973	-	hypothetical protein	0				-0.09319163500000016	-0.07269455900000032	-0.9695902866666675	1.1353512996666666	-0.05129673066666651	-0.046062464333334496	0.1558638219999997
SVEN_5710	SMD08578	6192970	6193314	-	hypothetical protein	0				-0.011654013333332713	-0.31658546266666665	-1.172305799	0.7546034183333354	-0.20898024433333262	0.03602232699999952	-0.12647010649999935
SVEN_5711	SMD08579	6193311	6194210	-	hypothetical protein	0				0.32182944066666597	-0.23314035066666783	-0.8183882540000011	0.8433489446666682	0.09143297066666634	-0.019029905666666735	0.020685936833332974
SVEN_5712	SMD08580	6194207	6196510	-	Glucoamylase	0				0.1508640279999991	0.06446230833333289	-0.13761700366666574	0.6339416616666655	0.0013138633333333871	0.08465993666666716	0.1286628736666664
SVEN_5713	SMD08581	6196507	6197562	-	hypothetical protein	0				-0.05692011466666713	-0.13600286800000028	-0.42199712866666683	0.6650074370000008	0.016769327333332917	0.070840501666666	0.11440103899999965
SVEN_5714	SMD08582	6197559	6198200	-	hypothetical protein	0				0.0958825033333337	0.004789918666666004	-0.2878407550000004	0.3377564299999998	0.05450106133333321	0.09523596233333365	0.056048836333333796
SVEN_5715	SMD08583	6198197	6198910	-	hypothetical protein	0				-0.011377738999999387	-0.17391112166666645	-0.5222261716666665	0.3932288403333324	-0.14734695199999948	-0.022742806333332588	0.04201883616666624
SVEN_5716	SMD08584	6198907	6199647	-	hypothetical protein	0				0.07587938966666741	-0.13706659533333365	-0.6086963243333336	0.6554302853333338	-0.23505769866666615	0.01758518933333253	0.06860924166666749
SVEN_5717	SMD08585	6200002	6200607	-	hypothetical protein	0				0.08369859299999938	-0.21406979733333387	-0.8691229416666673	1.0233825663333338	-0.2364658610000001	-0.04762606700000127	0.12054074916666657
SVEN_5718	SMD08587	6200895	6201815	+	regulatory protein	0				-0.13196285666666796	0.4995355583333332	0.31831258333333334	0.31126308033333316	-0.21923883200000116	-0.21495638733333244	-0.18693589916666742
SVEN_5719	SMD08589	6202209	6203591	+	hypothetical protein	0				-0.08614253733333399	-1.0032113803333331	-0.8611620743333335	1.0577842299999993	0.03456248666666539	0.01589375833333051	0.7755436671666676
SVEN_5720	SMD08590	6203588	6204481	+	hypothetical protein	0				-0.19432164799999985	-0.4327719450000007	-0.5026134376666667	1.2204942626666657	-0.15022951599999956	0.11170761700000043	0.6577584339999998
SVEN_5721	SMD08591	6204527	6205642	-	hypothetical protein	0				-0.10684749833333207	-0.39639311200000016	-0.4159477350000005	0.20705538700000048	0.043222580666665955	-0.010520726333334451	0.10318452616666729
SVEN_5722	SMD08592	6205721	6206167	+	hypothetical protein	0				0.17357792966666707	-0.015303132666667274	-0.033719993999999254	0.10802019699999921	-0.0696959106666677	0.03423231899999912	0.03594711650000004
SVEN_5723	SMD08593	6206183	6208267	-	hypothetical protein	0				-0.3581985913333341	-0.6194160143333329	-0.5712566130000001	0.4934006276666656	-0.23781485599999996	0.20352727466666742	0.059428307333333485
SVEN_5724	SMD08594	6208304	6210286	-	hypothetical protein	0				-0.23653494199999958	-0.21262889233333304	-0.4181896643333314	0.3772980240000017	-0.267771738333332	0.26369226866666473	0.25715647200000014
SVEN_5725	SMD08595	6210283	6211023	-	hypothetical protein	0				0.17469749133333323	-0.13315556999999956	-0.4421150316666669	0.4019831063333337	-0.028809642333332164	0.08269961799999948	0.5493451641666667
SVEN_5726	SMD08597	6211838	6212218	+	hypothetical protein	0				0.055396720000000066	0.0766642243333342	-0.015677004333333855	0.029596427666667147	0.04778434833333289	0.0027555043333338247	0.013357221833333988
SVEN_5727	SMD08598	6212350	6212661	+	hypothetical protein	0				0.039499952333333255	0.08646527899999956	-0.044367826999999416	0.04749448733333317	0.0702387033333336	0.011158231000000463	0.17708953233333258
SVEN_5728	SMD08600	6212975	6213826	+	site-specific recombinase%2C phage integrase family	1	213	10.3763	197	0.11139881999999979	0.1495125523333325	-0.0517250219999994	0.008756125000000559	-0.019220589000000565	0.08875993566666551	0.17878974616666632
SVEN_5729	SMD08601	6214395	6216590	-	putative DNA helicase	0				-0.22521808166666712	-0.10740479100000044	-0.349698806666666	-0.03848383400000088	0.20453345366666653	0.10335656100000001	-0.17470383850000015
SVEN_5730	SMD08602	6216685	6219309	+	hypothetical protein	0				-0.3569737696666673	-0.5484648743333338	0.28693781733333346	0.12303335133333348	0.4519306940000005	0.1354606450000002	-0.3563165391666674
SVEN_5731	SMD08603	6219459	6219956	+	hypothetical protein	0				-0.34104646433333397	0.280984371333334	0.16502930899999946	0.02091198599999977	-0.24121959966666662	-0.056315431333333166	0.028426617000000043
SVEN_5732	SMD08605	6219953	6221140	+	hypothetical protein	0				-0.13057645233333304	0.2306184586666662	0.17146203999999887	0.04654149099999927	-0.07379400700000005	-0.012541996999999583	0.052612049666667104
SVEN_5733	SMD08606	6221266	6224514	+	helicase	0				-0.10206489999999935	-0.39273981600000063	0.13183611033333342	0.16661378899999946	0.2542523336666669	0.2707192593333332	-0.10354381483333341
SVEN_5734	SMD08607	6224511	6228743	+	hypothetical protein	0				-0.4506261886666669	-0.6766384346666658	0.03716151033333226	0.04360489666666645	-0.03838569633333311	0.08483275366666732	-0.5428342151666667
SVEN_5735	SMD08608	6229136	6230053	+	putative DNA-binding protein	0				0.03403069799999958	0.007358612333334236	0.04678358666666593	-0.10076959099999971	0.26345270499999973	0.1431178356666658	0.18552830233333228
SVEN_5736	SMD08609	6230058	6230165	+	hypothetical protein	0				-0.2685128256666669	0.45135176766666607	0.6015057783333333	0.2973385000000004	0.18546617166666657	0.580962049	-0.21421795499999874
SVEN_5737	SMD08610	6230401	6231195	+	hypothetical protein	0				0.003806514333332345	-0.20704402066666727	-0.0648292013333327	0.10114204433333285	-0.297773443333333	-0.023848408666665932	-0.1771713926666667
SVEN_5738	SMD08611	6231264	6231716	-	hypothetical protein	0				0.2650655696666657	0.14857066933333307	0.03910911833333408	0.12273460333333208	-0.09743806299999935	0.10715215966666669	0.2452122025000003
SVEN_5739	SMD08613	6231803	6233452	-	hypothetical protein	0				-0.4135680036666667	0.0424522636666671	-0.11884693433333293	-0.20848753733333325	0.09418899499999966	0.0019795413333341116	-0.4623642636666654
SVEN_5740	SMD08614	6233570	6234886	+	hypothetical protein	0				-0.1838648169999999	-0.24180348433333165	-0.28046604766666583	-0.14657796000000012	-0.31098153533333317	-0.43121107399999925	-0.7321058388333341
SVEN_5741	SMD08615	6234890	6235363	+	hypothetical protein	0				0.06130786399999977	0.10935485300000103	-0.23239107466666642	-0.06477678699999956	-0.21556459966666708	-0.023070235666667216	0.12876067099999933
SVEN_5742	SMD08617	6235497	6237749	+	hypothetical protein	0				-0.8300902446666667	-0.6726083406666685	0.6232373543333338	-0.2647974653333325	-0.43316342566666677	0.13792265333333376	-0.8780773056666673
SVEN_5743	SMD08618	6237875	6241735	+	helicase	0				-1.1657104166666663	-0.740547516666668	0.5291954943333339	-0.4762203439999988	-0.06926788533333283	-0.16745072500000102	-1.2761890130000015
SVEN_5744	SMD08620	6241732	6243642	+	hypothetical protein	0				-1.4154108999999995	-0.5990277436666673	0.25271692599999973	-0.37209170366666644	-0.1889267013333331	-0.07596439933333343	-1.2949673683333343
SVEN_5745	SMD08621	6243639	6244400	+	putative phospholipase protein	0				-0.43784824399999955	-0.10074340633333279	0.3395070573333321	0.14384891833333313	0.02905469500000013	0.1914668070000003	-0.3006498276666676
SVEN_5746	SMD08622	6244397	6244735	+	hypothetical protein	0				-0.3857444880000003	0.01395432233333338	0.037432394666668145	-0.006030564999999655	0.023494832999999993	0.04176225166666736	-0.24192669266666655
SVEN_5747	SMD08624	6245243	6245686	+	hypothetical protein	0				0.06959496666666709	0.19655371900000063	0.055514643999998725	-0.22073474766666656	-0.3474808050000009	-0.19216670399999902	-0.19419672883333394
SVEN_5748	SMD08625	6245826	6246164	-	hypothetical protein	0				0.34225033666666604	0.3050965733333335	-0.002608566666665979	0.11003010199999963	0.14219258366666665	0.2696973996666676	0.060422969166667784
SVEN_5749	SMD08626	6246562	6247776	+	Short-chain alcohol dehydrogenase family	0				-0.7942432266666675	-0.06802257066666684	-0.2666098706666675	0.33919043633333334	0.015067479333333189	-0.14823889900000076	-0.42569846516666665
SVEN_5750	SMD08627	6247862	6248467	+	hypothetical protein	0				-0.3337994893333338	0.025922676000000422	-0.062584326333333	0.16247292066666663	0.11923860366666617	0.017829537000000784	-0.19862998333333337
SVEN_5751	SMD08628	6248638	6249060	+	hypothetical protein	0				0.07351299966666769	-0.10809784033333258	-0.1037217116666671	0.06301987400000009	-0.0011170406666662913	-0.00421798866666645	-0.10794895366666601
SVEN_5752	SMD08629	6249772	6250134	+	hypothetical protein	0				-0.05321764866666534	0.042702672666667496	-0.04250439033333375	0.008440995666664897	0.10345725900000158	0.04104343366666807	-0.07113849016666585
SVEN_5753	SMD08633	6250739	6251332	+	two-component system response regulator	0				-0.10946517566666625	-0.0007114743333334062	0.034842133999998914	-0.05811868500000017	-0.21800542833333303	-0.14636715933333377	-0.09850968683333328
SVEN_5754	SMD08634	6251329	6252450	+	putative two-component system sensor kinase	0				0.04939137966666607	-0.03574283733333328	-0.022870273333333024	-0.026024153000000716	-0.13086019266666682	-0.046821641333332664	-0.05381202850000033
SVEN_5755	SMD08635	6252554	6253438	-	Aliphatic amidase amiE	0				-0.06503813000000047	0.14433646700000136	-0.015057688666666458	0.017765906666665998	-0.016134680333332874	-0.028870779000000013	0.23796036666666698
SVEN_5756	SMD08636	6253545	6255023	-	amino acid transporter%2C APC family	0				-0.06703230366666624	0.019798055999999065	0.05071150266666624	-0.024899346333333128	-0.14058879233333244	0.035099294666666836	-0.01748580816666756
SVEN_5757	SMD08638	6255151	6255804	+	Transcriptional regulator%2C TetR family	0				0.002798526000001189	0.05276756399999982	-0.011983801333332877	0.12339658166666734	-0.020596638999998973	0.06485700499999947	0.02512142816666696
SVEN_5758	SMD08639	6255887	6256447	-	Transcriptional regulator%2C TetR family	0				0.11351315500000148	0.20084967100000028	0.017760356333333505	-0.05631717333333519	0.13455842766666848	-0.013410298333331738	-0.05807992283333263
SVEN_5759	SMD08642	6256563	6257249	+	putative oxidoreductase	0				-0.3037191496666667	0.17542457299999992	0.23569172366666624	0.08743330066666655	0.01936660800000123	0.07087929800000037	-0.0695128735000008
SVEN_5760	SMD08643	6257375	6258379	+	zinc-containing alcohol dehydrogenase%3B quinone oxidoreductase	0				-0.02123594700000009	0.32123929999999934	0.24559088700000054	-0.12849302366666748	0.027213127999999642	-0.04410343300000008	-0.35786859566666784
SVEN_5761	SMD08644	6258458	6260737	-	hypothetical protein	0				0.012240482000001052	0.17268688366666662	0.056069261333333564	0.1128014136666664	0.20100432133333257	0.2321481160000003	0.24693155950000012
SVEN_5762	SMD08645	6260734	6261480	-	Lipoprotein releasing system ATP-binding protein LolD	0				-0.08585441733333266	-0.1236026283333338	0.11061735899999992	-0.023683210666666454	0.1225701523333349	0.0009905530000011709	0.09163786300000165
SVEN_5763	SMD08645.2	6261574	6261954	-	hypothetical protein	0				0.015370308000000499	-0.06471030533333355	0.15393894966666632	-0.09505991666666702	-0.05490708166666636	0.1104772133333336	0.17063951416666612
SVEN_5764	SMD08648	6262425	6263207	-	DNA-binding response regulator%2C LuxR family	0				-0.07797355699999997	0.06984847999999921	-0.1520967036666674	-0.16331679866666704	-0.3519760879999989	0.7216335553333337	-0.11444867400000014
SVEN_5765	SMD08649	6263204	6264259	-	two-component system sensor kinase	0				0.10051667733333414	-0.23723860333333402	0.09789434533333274	-0.2785337803333334	-0.29524471300000066	0.14777181500000047	0.4085615123333328
SVEN_5766	SMD08651	6264389	6264874	+	putative regulatory%2C ligand-binding protein	0				-0.26872365033333434	-0.3685572349999999	-0.1399720233333337	-0.27463723166666654	-0.3162435566666675	0.027222306333332114	-0.3538712568333322
SVEN_5767	SMD08652	6264882	6266243	+	putative transmembrane transport protein	0				-0.5168824083333332	-0.5190914973333323	-0.02444286366666759	-0.0873162486666672	-0.07716095733333361	-0.0702667616666659	-0.22136401600000077
SVEN_5768	SMD08653	6266254	6267672	-	Inner membrane protein YqiK	0				0.19320144266666706	-1.1531671586666663	0.3792254383333331	0.08162732900000069	0.10747307666666739	0.49541978099999984	0.3070714498333338
SVEN_5769	SMD08654	6267805	6268311	-	hypothetical protein	0				0.08880738766666596	-0.903420774333334	0.5077193593333336	-0.06492286800000002	-0.1842639066666676	0.4307469950000007	0.2840858285000003
SVEN_5770	SMD08655	6268459	6268863	+	hypothetical protein	0				-0.13470535266666683	-0.15072143233333435	-0.24241924000000026	0.061653014000000894	0.0065501096666666925	-0.14390152300000025	-0.39179222066666686
SVEN_5771	SMD08657	6268869	6269861	+	integral membrane protein	0				0.06650309766666673	-0.3678712193333338	-0.28985047133333364	0.4100634549999995	0.11946219766666655	-0.08005738199999968	0.2692398393333333
SVEN_5772	SMD08658	6269890	6270345	-	tellurium resistance protein	0				0.053106339999999363	-0.7663626503333347	-1.6831659793333342	2.9266878569999992	1.850663818666666	1.0047586013333332	-0.10224700633333228
SVEN_5773	SMD08661	6270513	6271199	+	gntR-family regulatory protein	0				-0.08519758933333321	-0.024419050333333914	0.18313641800000013	0.08932245066666678	0.07196894766666784	-0.0711094956666658	-0.10360147033333345
SVEN_5774	SMD08663	6271345	6272520	+	Aspartate aminotransferase (AspB-4)	0				-0.777682285	0.11658554733333482	-0.12330076233333287	-0.1773847176666674	-0.36757872333333275	-0.274834706666665	-0.3160235209999982
SVEN_5775	SMD08664	6272532	6273053	+	hypothetical protein	0				-0.25261896966666875	-0.1417916359999971	-0.2958003740000006	-0.2528290246666671	-0.26455907799999956	-0.17169252600000107	-0.3272938225000015
