gene	product	Total_all	8h_all	10h_all	12h_all	14h_all	16h_all	18h_all	20h_all	Total_fimo	8h_fimo	10h_fimo	12h_fimo	14h_fimo	16h_fimo	18h_fimo	20h_fimo	Total_pred	8h_pred	10h_pred	12h_pred	14h_pred	16h_pred	18h_pred	20h_pred	Total_chip	8h_chip	10h_chip	12h_chip	14h_chip	16h_chip	18h_chip	20h_chip
"SVEN_6231"	"LysR family transcriptional regulator"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_6597"	"endo-1%2C4-beta-glucanase"	5	1	0	0	1	1	0	2	1	0	0	0	0	0	0	1	4	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_3882"	"hypothetical protein"	5	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	5	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_2354"	"hypothetical protein"	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	1	1	1	1
"SVEN_2956"	"Transcriptional regulator%2C MarR family"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_2417"	"putative aminopeptidase"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_2594"	"hypothetical protein"	5	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_3490"	"coproporphyrinogen III oxidase"	5	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	5	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_3091"	"luciferase family protein"	5	0	0	0	1	2	1	1	1	0	0	0	0	1	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_3106"	"TetR-family transcriptional regulator"	5	0	0	0	1	2	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1
"SVEN_4520"	"hypothetical protein"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_4253"	"hypothetical protein"	5	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	5	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_4759"	"Dipeptide-binding ABC transporter%2C periplasmic substrate-binding component"	5	1	0	0	2	0	0	2	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	1	2	0	0	0	1	0	0	1
"SVEN_2837"	"putative integral membrane protein"	5	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	5	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_3642"	"Peptidyl-prolyl cis-trans isomerase"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_2730"	"Peptide chain release factor 2"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_4199"	"Long-chain-fatty-acid--CoA ligase"	5	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	5	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_2716"	"UDP-N-acetylglucosamine 1-carboxyvinyltransferase"	5	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	1	1	1	1
"SVEN_7234"	"Flavohemoprotein (Hemoglobin protein) (Flavohemoglobin) (Nitric oxide dioxygenase)"	5	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	5	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_0847"	"hypothetical protein"	5	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	5	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_4992"	"putative membrane protein"	5	1	0	2	1	1	0	0	1	0	0	1	0	0	0	0	4	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_0205"	"putative acetyltransferase"	5	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	5	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_1729"	"Lipoprotein signal peptidase"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_1310"	"Transcriptional regulator%2C TetR family"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_4674"	"Chitinase"	5	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_4319"	"Peptidase M48%2C Ste24p precursor"	5	0	1	1	0	2	1	0	1	0	0	0	0	1	0	0	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_6109"	"Transcriptional regulator%2C IclR family"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_2786"	"Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr%2C subfamily A1"	5	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	5	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_2576"	"Glucosamine--fructose-6-phosphateaminotransferase"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_4803"	"putative metal-transport protein"	5	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	5	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_6262"	"Ornithine cyclodeaminase"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_3966"	"CarD transcriptional regulator"	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_1249"	"putative hydrolase"	5	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	1	2	0	1	0	0	0	0	1
"SVEN_7450"	"ISPsy4%2C transposition helper protein"	5	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	5	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_2994"	"Transcriptional regulator%2C ArsR family"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_3562"	"hypothetical protein"	5	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	2	1	0	0	0	0	0	0	1
"SVEN_5563"	"hypothetical protein"	5	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	5	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_3249"	"putative membrane protein found fused to lysyl-tRNA synthetase protein"	5	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	5	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_5811"	"hypothetical protein"	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	1	1	1	1
"SVEN_4405"	"SSU ribosomal protein S13p"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_7299"	"probable regulatory protein"	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_7237"	"Transcriptional regulator%2C TetR family"	5	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	2	2	0	1	0	0	0	0	1
"SVEN_5373"	"putative peptide transport system secreted peptide binding protein"	5	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	5	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_0050"	"transcriptional regulator%2C MerR family"	5	0	1	1	0	1	0	2	1	0	0	0	0	0	0	1	4	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0
"SVEN_5056"	"hypothetical protein"	5	1	0	0	1	0	1	2	1	0	0	0	0	0	0	1	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_4828"	"Sulfur carrier protein adenylyltransferase ThiF"	5	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	5	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0
"SVEN_4898"	"putative sugar transporter integral membrane protein"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_5832"	"Protoporphyrinogen IX oxidase%2C aerobic"	5	0	0	1	1	0	1	2	1	0	0	0	0	0	0	1	4	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_5488"	"MFS family multidrug efflux protein"	5	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	5	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0
"SVEN_5770"	"hypothetical protein"	5	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	5	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_4721"	"Putrescine importer"	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_4919"	"hypothetical protein"	5	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	1	0	1	1	1
"SVEN_7372"	"putative peptidoglycan binding domain 1"	4	0	0	0	1	1	0	2	1	0	0	0	0	0	0	1	3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_0123"	"Choline or glycine betaine ABC transporter%2Csubstrate binding protein"	4	1	0	0	0	1	0	2	1	0	0	0	0	0	0	1	3	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
"SVEN_4705"	"Multimodular transpeptidase-transglycosylase"	4	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	4	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0
"SVEN_7406"	"conserved repeat domain"	4	0	0	0	1	1	0	2	1	0	0	0	0	0	0	1	3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_4602"	"putative secreted protein"	4	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	2	0	0	1	0	0	1	0
"SVEN_1812"	"Cytochrome c oxidase polypeptide I"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_0559"	"regulatory protein%2C TetR"	4	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	4	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_3855"	"ATP or GTP-binding protein"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_4288"	"Aminopeptidase Y (Arg%2C Lys%2C Leu preference)"	4	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	4	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_3182"	"Redox-sensitive transcriptional regulator"	4	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	4	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_1709"	"putative membrane-associated oxidoreductase"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1
"SVEN_5147"	"putative ATP or GTP binding protein"	4	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	4	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_1858"	"Octanoate-[acyl-carrier-protein]-protein-N-octanoyltransferase"	4	0	0	0	1	0	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1
"SVEN_0616"	"Thioredoxin reductase"	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_0915"	"Na+ or H+ antiporter"	4	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	2	0	0	1	1	0	0	0
"SVEN_5747"	"hypothetical protein"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_4840"	"ATP-dependent DNA helicase UvrD or PcrA"	4	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	2	0	1	0	0	0	0	1
"SVEN_7306"	"hypothetical protein"	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_4037"	"N-acetylglucosamine-6-phosphate deacetylase"	4	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	4	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_4693"	"putative ion-channel protein"	4	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	4	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_0102"	"monooxygenase_"	4	1	0	0	1	0	0	2	1	0	0	0	0	0	0	1	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_5668"	"Na+ or H+ antiporter NhaD type"	4	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	4	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_1731"	"Isoleucyl-tRNA synthetase"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_2047"	"putative cytochrome P450 hydroxylase"	4	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	4	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_5856"	"hypothetical protein"	4	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	4	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_1156"	"Methionine ABC transporter substrate-binding protein"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_4534"	"Succinate dehydrogenase cytochrome b-556 subunit"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_3186"	"hypothetical protein"	4	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
"SVEN_4385"	"SSU ribosomal protein S3p"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_6086"	"Catalase"	4	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	4	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_6181"	"hypothetical protein"	4	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0
"SVEN_4804"	"hypothetical protein"	4	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	4	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_1077"	"Phosphopantothenoylcysteine decarboxylase or Phosphopantothenoylcysteine synthetase"	4	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	4	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_0005"	"putative IS6 family transposase"	4	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	4	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_3672"	"tRNA nucleotidyltransferase"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_7297"	"TetR-family transcriptional regulator"	4	0	0	0	0	1	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1	1
"SVEN_0254"	"hypothetical protein"	4	0	0	1	0	2	1	0	1	0	0	0	0	1	0	0	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_0293"	"Phenylacetate-coenzyme A ligase PaaF"	4	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	4	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_4649"	"PxORF73 peptide"	4	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	1	1	1	0	0
"SVEN_0436"	"Isocitrate dehydrogenase"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_5303"	"SSU ribosomal protein S2p"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_1860"	"hypothetical protein"	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_2434"	"Transcriptional regulator%2C MarR family"	4	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	4	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_3846"	"putative DNA-binding protein"	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	0	0	0	0	1	0	1	0	0	0	0	0
"SVEN_5374"	"hypothetical protein"	4	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	4	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_0991"	"putative sensor histidine kinase"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_4470"	"putative two-component system sensor kinase"	4	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	4	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_5433"	"putative two-component system response regulator"	4	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	4	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_5183"	"hypothetical protein"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_5240"	"5-carboxymethyl-2-hydroxymuconate delta-isomerase"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_4317"	"NADH-ubiquinone oxidoreductase chain N"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_1552"	"Cysteine desulfurase%2C SufS subfamily"	4	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	4	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_3746"	"hypothetical protein"	4	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	4	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_5996"	"Glucose-1-phosphate thymidylyltransferase"	4	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	4	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0
"SVEN_2416"	"hypothetical protein"	4	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	4	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_0833"	"Urease alpha subunit"	4	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	4	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_2751"	"putative two-component system response regulator"	4	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	4	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_4196"	"hypothetical protein"	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"SVEN_3476"	"possible lyase"	4	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	4	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_1473"	"DNA polymerase III epsilon subunit"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_3263"	"DedA protein"	4	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	4	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_1184"	"predicted glycoside hydrolase"	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_3162"	"hypothetical protein"	4	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	4	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0
"SVEN_5219"	"hypothetical protein"	4	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	4	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0
"SVEN_4623"	"Transcription elongation factor GreA"	4	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	1	1	0	1
"SVEN_1861"	"Transmembrane protein"	4	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	4	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_2801"	"Di-or tripeptide transporter"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_0977"	"hypothetical protein"	4	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	4	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_1435"	"putative ABC transporter ATP-binding protein"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_3942"	"hypothetical protein"	4	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0
"SVEN_3194"	"putative phosphatase YieH"	4	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0
"SVEN_0759"	"hypothetical protein"	4	0	0	0	0	1	1	2	1	0	0	0	0	0	0	1	3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_1048"	"putative transport protein"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1
"SVEN_4637"	"hypothetical protein"	4	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	4	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_3398"	"putative ABC transporter ATP-binding protein"	4	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	4	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_0867"	"hypothetical protein"	4	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	4	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0
"SVEN_4643"	"transferase"	4	0	0	1	1	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	1	0	0
"SVEN_0082"	"2-hydroxyhepta-2%2C4-diene-1%2C7-dioate isomerase or 5-carboxymethyl-2-oxo-hex-3-ene-1%2C7-dioate decarboxylase"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_3501"	"putative lyase"	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_1083"	"Carbamoyl-phosphate synthase large chain"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_2429"	"hypothetical protein"	4	1	0	0	1	0	0	2	1	0	0	0	0	0	0	1	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_3909"	"5-nucleotidase"	4	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	4	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_0992"	"hypothetical protein"	4	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	4	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0
"SVEN_6987"	"hypothetical protein"	4	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	4	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_0785"	"putative ABC transporter ATP-binding protein"	4	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	4	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_2916"	"hypothetical protein"	4	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	4	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_1401"	"Ribosyl nicotinamide transporter%2C PnuC"	4	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	4	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_3029"	"Penicillin amidase"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_1195"	"Translation initiation factor 3"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1
"SVEN_4809"	"hypothetical protein"	4	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	4	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_4043"	"Alpha%2Calpha-trehalose-phosphate synthase"	4	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	4	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_7200"	"Undecaprenyl-phosphategalactosephosphotransferase"	4	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	4	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0
"SVEN_0323"	"DNA-dependent DNA polymerase beta chain"	4	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	4	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_0837"	"putative membrane protein"	4	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	4	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_5728"	"site-specific recombinase%2C phage integrase family"	4	0	0	2	0	2	0	0	2	0	0	1	0	1	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_5349"	"Membrane-associated zinc metalloprotease"	4	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	4	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_6211"	"major facilitator superfamily MFS_1 transporter"	4	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	4	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_7410"	"ATP or GTP binding protein"	4	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	4	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_0766"	"putative polyketide synthase"	4	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	2	0	1	1	0	0	0	0
"SVEN_2180"	"Integral membrane protein"	4	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	4	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0
